Depth[m] Velocity[m/s] TWT[ms]
592.5312 1893.480357789479 688.7475329376826
592.836 1893.3826239290313 689.0694963867477
593.1408 1893.195718804483 689.3914916215483
593.4456 1892.9660243300032 689.713525927587
593.7504 1892.7396149750398 690.0355987553427
594.0552 1892.4129453277128 690.3577271795352
594.36 1892.01001960801 690.6799242047531
594.6648 1891.5666560294812 691.0021967496073
594.9696 1891.002530569484 691.3245654350771
595.2744 1890.3817797871018 691.6470399777955
595.5792 1889.7733085883506 691.9696183512066
595.884 1889.2113136301448 692.2922926839304
596.1888 1888.6940537578487 692.615055388026
596.4936 1888.153825557959 692.9379104392133
596.7984 1887.6206461016604 693.2608566844024
597.1032 1887.234847273285 693.5838689480222
597.408 1886.7581384972136 693.9069628240002
597.7128 1886.2630444408019 694.2301415035574
598.0176 1885.8196174864831 694.553396174549
598.3224 1885.425073140664 694.8767184898636
598.6272 1885.059275532825 695.2001035461917
598.932 1884.7654936929214 695.5235390091392
599.2368 1884.6695389300976 695.8469909392563
599.5416 1884.6936355233902 696.1704387339058
599.8464 1884.7610533386767 696.4938749588428
600.1512 1884.8483733653215 696.8172961998371
600.456 1884.9488041227196 697.1407002088301
600.7608 1885.136056024474 697.4640720938736
601.0656 1885.3819509051111 697.7874018041783
601.3704 1885.6778135514517 698.1106807840863
601.6752 1885.9806599154056 698.4339078526117
601.98 1886.3425096193641 698.757072917753
602.2848 1886.7405306529085 699.0801698089768
602.5896 1887.113765590882 699.4032027978275
602.8944 1887.525655798867 699.7261652953846
603.1992 1887.9656069855532 700.049052533237
603.504 1888.3757457480044 700.3718696427941
603.8088 1888.7486323771816 700.6946230201097
604.1136 1889.163748534198 701.017305477082
604.4184 1889.5533162455145 701.3399214068676
604.7232 1889.8901076583081 701.662479844276
605.028 1890.2035240655907 701.9849847979696
605.3328 1890.5153348897143 702.3074365595342
605.6376 1890.8062217479305 702.629838714228
605.9424 1891.0686946472308 702.9521961207704
606.2472 1891.3490807014668 703.2745057389261
606.552 1891.6000851031868 703.5967725884577
606.8568 1891.9916375627272 703.9189727440489
607.1616 1892.2954968759784 704.2411211616752
607.4664 1892.6405124654134 704.5632108538196
607.7712 1893.1661820156778 704.8852111123235
608.076 1893.71384673681 705.2071182478976
608.3808 1894.2422469434446 705.5289355872499
608.6856 1894.851966139627 705.8506493732834
608.9904 1895.5841382267256 706.1722388969066
609.2952 1896.4952716712962 706.4936739192375
609.6 1897.6226122133958 706.8149179832977
609.9048 1898.8185642508563 707.1359597149708
610.2096 1900.1121586489676 707.456782881764
610.5144 1901.4837067133144 707.7773746374796
610.8192 1902.9013493991522 708.097727555508
611.124 1904.6093315988526 708.4177931930569
611.4288 1906.5249118566383 708.7375372447653
611.7336 1908.5926925397946 709.056934883865
612.0384 1910.8929073785278 709.3759480518171
612.3432 1913.2724367583232 709.6945644643511
612.648 1916.0643291554977 710.0127166217312
612.9528 1918.8238625025479 710.3304112324314
613.2576 1921.705810057551 710.6476294022519
613.5624 1924.6878676742886 710.9643560831015
613.8672 1927.7203895994528 711.2805845171052
614.172 1930.730064513126 711.5963200055635
614.4768 1933.6168014215002 711.9115841259165
614.7816 1936.8034263201403 712.2263295418508
615.0864 1939.7570023966891 712.5405957098536
615.3912 1942.7993094540036 712.8543697559085
615.696 1945.7172377544612 713.1676732453217
616.0008 1948.7585550438769 713.4804877796939
616.3056 1951.770304565542 713.7928196143232
616.6104 1954.7070206884596 714.1046822073093
616.9152 1957.5490101740754 714.4160920350233
617.22 1960.252806155414 714.7270723320981
617.5248 1962.8375505595982 715.0376431176561
617.8296 1965.3734345604448 715.3478131796303
618.1344 1967.7673752193484 715.6576058958207
618.4392 1970.0443507412313 715.9670405538631
618.744 1971.858481230068 716.2761905287739
619.0488 1973.6873768572696 716.5850540332721
619.3536 1975.3772138640243 716.8936533203963
619.6584 1977.0561991316779 717.2019905342133
619.9632 1978.7182267978249 717.5100687596747
620.268 1980.3953734038562 717.8178860815018
620.5728 1981.724165749277 718.1254970046241
620.8776 1982.9690537684144 718.4329148127041
621.1824 1984.1845093269148 718.7401443052913
621.4872 1985.479269930629 719.0471734489506
621.792 1986.7181427628116 719.3540111361286
622.0968 1987.9896948832966 719.6606525646879
622.4016 1989.287272840962 719.9670939763043
622.7064 1990.677290672028 720.2733214109852
623.0112 1991.8439600868533 720.5793694811229
623.316 1993.0354816914432 720.8852345826728
623.6208 1994.301642590671 721.1909054937231
623.9256 1995.6411847727727 721.4963712280702
624.2304 1997.0268393185793 721.8016250123449
624.5352 1998.3816828073498 722.1066718436107
624.84 1999.8154211537876 722.4114999760232
625.1448 2001.0889699062607 722.7161341073224
625.4496 2002.2598619382877 723.0205900930754
625.7544 2003.4600816875575 723.3248636873296
626.0592 2004.639389457279 723.6289582807044
626.364 2005.742586269144 723.9328856162325
626.6688 2006.9871001879796 724.236624489264
626.9736 2007.9005481095091 724.5402251833193
627.2784 2008.749391576432 724.8436975838868
627.5832 2009.559021372691 725.1470477186758
627.888 2010.1898644088062 725.4503026553328
628.1928 2010.999488996634 725.7534355021264
628.4976 2011.5728838852738 726.0564819414991
628.8024 2011.902967745798 726.359478661407
629.1072 2012.1646578651641 726.662435975371
629.412 2012.2954938472164 726.9653735915729
629.7168 2012.343996785137 727.2683039061582
630.0216 2012.1753601470991 727.5712596087642
630.3264 2011.6969260105336 727.874287362159
630.6312 2011.3146519227362 728.1773727095547
630.936 2010.7411524213853 728.4805445023366
631.2408 2010.0746195269035 728.7838168257011
631.5456 2009.3388211905142 729.0872002041394
631.8504 2008.5871401401462 729.39069711887
632.1552 2007.8063170322948 729.6943120616205
632.46 2007.0992991620865 729.9980339553277
632.7648 2006.5097839904954 730.3018450829205
633.0696 2005.6265380159239 730.6057900040937
633.3744 2004.9332138430673 730.9098400321899
633.6792 2004.0160533635055 731.2140292122001
633.984 2003.590071601079 731.5182830656407
634.2888 2002.878607393317 731.8226449963887
634.5936 2002.0792168084665 732.1271284528284
634.8984 2001.4688568728516 732.4317047633249
635.2032 2001.0244235676619 732.7363487210998
635.508 2000.4657465058076 733.0410777578578
635.8128 1999.9645487113028 733.34588316073
636.1176 1999.359599333564 733.6507807890522
636.4224 1998.8269273572066 733.9557596702433
636.7272 1998.3400036301969 734.2608128638403
637.032 1998.26597968613 734.5658773578551
637.3368 1998.1244818121802 734.8709634551172
637.6416 1997.9171028488213 735.1760812195785
637.9464 1997.5233828276503 735.4812591239978
638.2512 1997.0935652075295 735.7865027092861
638.556 1996.5011477497153 736.0918368688417
638.8608 1996.0404506405648 736.3972415011999
639.1656 1995.6557188798772 736.702705010879
639.4704 1995.0339840188547 737.0082637155843
639.7752 1994.243548069245 737.3139435311666
640.08 1993.318223561495 737.6197652473354
640.3848 1992.2994673592932 737.9257433444977
640.6896 1991.0993642414364 738.2319058650369
640.9944 1989.6901008676273 738.5382852352384
641.2992 1988.3888887843939 738.8448651017014
641.604 1987.0082115449559 739.1516579958918
641.9088 1985.5226714147375 739.4586804282096
642.2136 1983.8934992560542 739.7659549871659
642.5184 1982.270047838415 740.073481199684
642.8232 1980.3814761383267 740.3813006816097
643.128 1978.3200747530327 740.6894409101701
643.4328 1976.170635856564 740.9979162963231
643.7376 1974.1763994850112 741.3067032923377
644.0424 1972.4864367520727 741.6157548470869
644.3472 1970.4658289394313 741.9251233177537
644.652 1968.446941982396 742.2348090842321
644.9568 1966.231065900033 742.5448438561224
645.2616 1964.3288309753004 742.8551788623531
645.5664 1962.4959955917939 743.1658036999931
645.8712 1960.6424137458173 743.4767222008509
646.176 1959.0410836041303 743.787894848072
646.4808 1957.3627328080954 744.0993343118885
646.7856 1955.8430711632664 744.4110157596426
647.0904 1954.4872623754704 744.7229134177829
647.3952 1953.295980483214 745.0350012969835
647.7 1952.3194624280875 745.3472452774035
648.0048 1951.3367871986852 745.6596465010156
648.3096 1950.7054112460332 745.9721488381115
648.6144 1950.201039992483 746.284731996206
648.9192 1949.6134446072958 746.5974093639612
649.224 1949.0854498591527 746.9101714340101
649.5288 1948.8631635452598 747.2229691775372
649.8336 1948.9092430713574 747.5357595253521
650.1384 1948.9237426383488 747.8485475460751
650.4432 1948.9641886593906 748.161329075642
650.748 1949.4422595504593 748.4740339003238
651.0528 1949.7319307146568 748.7866922665313
651.3576 1950.0726411598628 749.0992960060706
651.6624 1950.6751414225196 749.4118031924571
651.9672 1951.6895859538204 749.7241479446079
652.272 1952.6548746954718 750.0363382901215
652.5768 1953.8983699896353 750.3483299522075
652.8816 1955.067842737047 750.6601349886744
653.1864 1955.8983457069235 750.9718076281742
653.4912 1956.821520811246 751.2833332290105
653.796 1958.0826148669764 751.5946581932237
654.1008 1959.373600444917 751.9057780326773
654.4056 1960.7821894477217 752.2166743694967
654.7104 1962.2096795003943 752.5273445320021
655.0152 1963.6319146179458 752.8377896798232
655.32 1965.0652350276564 753.148008388665
655.6248 1966.473667401215 753.4580049119368
655.9296 1967.9833168793707 753.767763635383
656.2344 1969.5597441374498 754.0772744292619
656.5392 1971.0651811022913 754.3865488286297
656.844 1972.506847444459 754.6955971854401
657.1488 1973.9646421431767 755.0044173066243
657.4536 1975.3642501091226 755.3130186189982
657.7584 1976.750358659269 755.6214035383834
658.0632 1978.0246050636836 755.9295897957431
658.368 1979.2376804981811 756.2375871656429
658.6728 1980.2878123019964 756.5454212068429
658.9776 1981.2808345496421 756.8531009609544
659.2824 1982.1941214788753 757.1606389530181
659.5872 1982.962305584274 757.4680578072662
659.892 1983.5188436150897 757.7753904055736
660.1968 1983.9774793440206 758.0826519578577
660.5016 1984.5787529824215 758.3898204182093
660.8064 1985.0874466146247 758.6969101643258
661.1112 1985.3659406482818 759.0039568339191
661.416 1985.734321453993 759.3109465421666
661.7208 1986.076404329425 759.6178833743404
662.0256 1986.2273270821338 759.9247968840319
662.3304 1986.1183276192664 760.231727237336
662.6352 1986.211164190203 760.5386432445515
662.94 1986.118767615192 760.8455735298596
663.2448 1986.0899987201046 761.1525082611118
663.5496 1986.1014025561078 761.4594412300003
663.8544 1986.1362075418049 761.7663688202055
664.1592 1986.2006337561988 762.0732864546275
664.464 1986.1672165383925 762.3802092529316
664.7688 1986.1078195530458 762.6871412301377
665.0736 1986.1245524088358 762.9940706214796
665.3784 1986.434945720881 763.3009520531184
665.6832 1987.0350358915402 763.6077408057015
665.988 1987.244139598027 763.9144972770646
666.2928 1987.6180360457142 764.2211960436006
666.5976 1988.1899187561032 764.5278065913401
666.9024000000001 1989.009980605948 764.8342907246245
667.2072000000001 1990.2862652912902 765.1405783228614
667.5120000000001 1991.5888869597768 765.4466655901641
667.8168000000001 1992.783224027886 765.752569409832
668.1216000000001 1993.641246740953 766.0583415747069
668.4264000000001 1994.79607795795 766.3639367213667
668.7312000000001 1996.3521077921673 766.6692936759944
669.0360000000001 1998.028144953787 766.9743944832776
669.3408000000001 2000.0779116173492 767.2791826100097
669.6456000000001 2001.843319995711 767.5837019467185
669.9504000000001 2003.6244599732297 767.8879505782252
670.2552000000001 2005.1664369817913 768.1919652419244
670.5600000000001 2006.7450709478928 768.4957407482532
670.8648000000001 2008.4586626510802 768.7992570771356
671.1696000000001 2010.4848606892022 769.1024675175221
671.4744000000001 2012.9016286958572 769.4053139116576
671.7792000000001 2014.7867424084623 769.7078769507965
672.0840000000001 2016.5748786168767 770.0101717013977
672.3888000000001 2018.326099687722 770.3122041628985
672.6936000000001 2019.9354269785745 770.613995988448
672.9984000000001 2021.3916440465503 770.9155704021919
673.3032000000001 2022.7481592110207 771.2169425711512
673.6080000000001 2023.909689231355 771.5181417813944
673.9128000000001 2024.9070243204908 771.8191926408552
674.2176000000001 2025.7553949690016 772.120117422551
674.5224000000001 2026.410161166198 772.4209449705381
674.8272000000001 2026.8904349941406 772.7217012371203
675.1320000000001 2027.1956122824063 773.0224122273704
675.4368000000001 2027.3559532953736 773.3230994347693
675.7416000000001 2027.1425608313343 773.6238182947936
676.0464000000001 2026.8207731587945 773.9245848983695
676.3512000000001 2026.3232056430106 774.2254253557568
676.6560000000001 2025.677670642309 774.5263616837989
676.9608000000001 2024.8923854953762 774.827414719687
677.2656000000001 2023.9307485228114 775.1286107959089
677.5704000000001 2022.8130298988458 775.4299733000008
677.8752000000001 2021.571618550707 775.7315208654722
678.1800000000001 2020.2519690735742 776.0332654049316
678.4848000000001 2018.8403854039918 776.3352209257382
678.7896000000001 2017.1271646742114 776.6374329085402
679.0944000000001 2015.1272651681327 776.9399448195927
679.3992000000001 2013.3373073815183 777.2427256788978
679.7040000000001 2011.3674540713623 777.5458030697376
680.0088000000001 2009.3102036487862 777.8491907691048
680.3136000000001 2007.359639717731 778.1528732721991
680.6184000000001 2005.2044536381284 778.4568821720866
680.9232000000001 2003.0814034033253 778.7612132886175
681.2280000000001 2001.1440410203381 779.0658390364417
681.5328000000001 1999.2246024727854 779.3707572528573
681.8376000000001 1997.3344390494867 779.6759640264861
682.1424000000001 1995.4700798797633 779.9814559534994
682.4472000000001 1993.7009005134555 780.2872189693275
682.7520000000001 1992.0113745364954 780.5932413182921
683.0568000000001 1990.4462611664276 780.8995042965464
683.3616000000001 1989.044912248251 781.205983047351
683.6664000000001 1987.6852914985761 781.512671436407
683.9712000000001 1986.2191909989745 781.8195862032981
684.2760000000001 1985.3425462084415 782.1266364909999
684.5808000000001 1984.7451406232956 782.4337792004203
684.8856000000001 1984.0391812006978 782.741031197143
685.1904000000001 1983.3946243600892 783.0483830435749
685.4952000000001 1982.749769060343 783.3558348509146
685.8000000000001 1982.242387060103 783.6633653547417
686.1048000000001 1982.1213625841563 783.9709146357833
686.4096000000001 1982.5380270808766 784.2783992800489
686.7144000000001 1983.0957295545684 784.5857974509566
687.0192000000001 1983.7008379367664 784.8931018530832
687.3240000000001 2044.173387440226 785.1913153039311
687.6288000000001 2043.9007211047935 785.4895685379093
687.9336000000001 2044.1166948944604 785.7877902595569
688.2384000000001 2044.3954042071475 786.0859713250912
688.5432000000001 2044.7734589367979 786.3840972604293
688.8480000000001 2045.1278237148035 786.6821715386877
689.1528000000001 2045.2624771855612 786.9802261926991
689.4576000000001 2045.3551075257908 787.2782673483679
689.7624000000001 2045.2644349011819 787.576321717083
690.0672000000001 2045.346284135811 787.8743641584673
690.3720000000001 2045.3302472121306 788.1724089367278
690.6768000000001 2045.2370459653298 788.470467296859
690.9816000000001 2045.087576671324 788.7685474411785
691.2864000000001 2044.8797269579425 789.0666578835501
691.5912000000001 2044.5335999119743 789.364818794198
691.8960000000001 2044.0711288434084 789.6630471637484
692.2008000000001 2043.4794071053952 789.9613618900336
692.5056000000001 2042.7532290069744 790.2597826641847
692.8104000000001 2041.9071826132397 790.5583270863752
693.1152000000001 2040.9455609416048 790.8570121721835
693.4200000000001 2039.8201531736638 791.1558620482629
693.7248000000001 2038.4757471246617 791.4549090204232
694.0296000000001 2037.0259277335495 791.754168834302
694.3344000000001 2035.4583881151148 792.053659113032
694.6392000000001 2033.752800304604 792.35340055649
694.9440000000001 2031.9516351324648 792.6534076971424
695.2488000000001 2030.0660527606067 792.9536934928539
695.5536000000001 2028.093913347211 793.2542712895664
695.8584000000001 2026.070115697387 793.5551493269438
696.1632000000001 2024.0391143395334 793.8563292773119
696.4680000000001 2021.9454109276662 794.1578210963816
696.7728000000001 2019.6486500015521 794.4596557744081
697.0776000000001 2017.309481705321 794.7618404443997
697.3824000000001 2014.9909676464029 795.0643728178882
697.6872000000001 2012.7132843609083 795.3672475515806
697.9920000000001 2010.486501734846 795.6704577444737
698.2968000000001 2008.3146384686152 795.973995839712
698.6016000000001 2006.3114512994173 796.2778370003679
698.9064000000001 2004.4257710061938 796.5819640021346
699.2112000000001 2002.5407317160775 796.8863772858921
699.5160000000001 2000.7970212597636 797.1910558682383
699.8208000000001 1999.2935832073467 797.4959635641966
700.1256000000001 1997.8223839740403 797.8010957946141
700.4304000000001 1996.5257021467394 798.1064261989983
700.7352000000001 1995.355322690716 798.4119356955114
701.0400000000001 1994.3829109458109 798.7175941508934
701.3448000000001 1993.5765746857294 799.0233762350836
701.6496000000001 1992.9885837120282 799.3292485340933
701.9544000000001 1992.6232389472766 799.6351769143736
702.2592000000001 1992.4137595822874 799.9411374595004
702.5640000000001 1992.3024484879802 800.2471150988205
702.8688000000001 1992.3217469526514 800.5530897743128
703.1736000000001 1992.5716719170723 800.8590260719083
703.4784000000001 1993.0148046262595 801.1648943467375
703.7832000000001 1993.5052985931002 801.4706873639069
704.0880000000001 1994.171808603708 801.7763781761879
704.3928000000001 1995.063127477287 802.0819324173566
704.6976000000001 1996.0775257405685 802.3873313771359
705.0024000000001 1997.1856241806759 802.6925608924195
705.3072000000001 1998.3061385914511 802.997619255714
705.6120000000001 1999.4003906272342 803.3025106635869
705.9168000000001 2000.6451083526595 803.6072123807754
706.2216000000001 2001.8943843759569 803.911723949796
706.5264000000001 2003.1415622239072 804.216045926583
706.8312000000001 2004.3594890172192 804.520182985499
707.1360000000001 2005.5494405363747 804.8241395909453
707.4408000000001 2006.7869017198582 805.1279087651798
707.7456000000001 2007.920784759011 805.4315063994227
708.0504000000001 2009.0239703733816 805.7349373235877
708.3552000000001 2010.1536482322801 806.0381977238741
708.6600000000001 2011.2191402248584 806.3412974646272
708.9648000000001 2012.2914991393784 806.644235682207
709.2696000000001 2013.2957215409108 806.9470227956338
709.5744000000001 2014.1979280682442 807.2496742836057
709.8792000000001 2014.9871194940047 807.55220723486
710.1840000000001 2015.5709043711872 807.8546525612328
710.4888000000001 2016.0141965119071 808.1570313842861
710.7936000000001 2016.410249255904 808.4593508156742
711.0984000000001 2016.799942697709 808.7616118317989
711.4032000000001 2017.2954184692144 809.0637986084201
711.7080000000001 2017.703670728506 809.365924242052
712.0128000000001 2018.0474593539846 809.66799840645
712.3176000000001 2018.3511732824052 809.9700271158587
712.6224000000001 2018.5559007390543 810.2720251926901
712.9272000000001 2018.5899434498356 810.574018176445
713.2320000000001 2018.6285634098435 810.8760053825362
713.5368000000001 2018.6859706359087 811.1779840007399
713.8416000000001 2018.8202866372385 811.4799425277247
714.1464000000001 2019.0664107017344 811.7818642459846
714.4512000000001 2019.3962308631928 812.0837366525402
714.7560000000001 2019.7790898189473 812.3855518377121
715.0608000000001 2020.1802189079717 812.6873070941464
715.3656000000001 2020.5299628519585 812.9890101182082
715.6704000000001 2020.9107184413335 813.2906562990302
715.9752000000001 2021.316254662854 813.5922419606474
716.2800000000001 2021.741693551388 813.8937641590293
716.5848000000001 2022.2675295610604 814.1952079547136
716.8896000000001 2022.7925509476836 814.4965735098292
717.1944000000001 2023.35529743211 814.7978552475317
717.4992000000001 2024.061214243177 815.0990319094382
717.8040000000001 2024.8136453610412 815.4000966525549
718.1088000000001 2025.4677411805967 815.7010641711216
718.4136000000001 2026.2898245815175 816.001909584549
718.7184000000001 2027.0943358944103 816.3026355987288
719.0232000000001 2027.9209914349221 816.6032390258715
719.3280000000001 2028.7092657068044 816.9037256506948
719.6328000000001 2029.463035680785 817.2041006707284
719.9376000000001 2030.1336625584167 817.504376465984
720.2424000000001 2030.7501697019381 817.8045611017384
720.5472000000001 2031.31942302984 818.1046616142864
720.8520000000001 2031.8367456058763 818.4046857187418
721.1568000000001 2032.3018021488244 818.7046411679548
721.4616000000001 2032.688837703874 819.0045395039385
721.7664000000001 2032.971622367256 819.3043961243129
722.0712000000001 2033.3190323986687 819.6042015116067
722.3760000000001 2033.598097180819 819.9039657574747
722.6808000000001 2033.795185430782 820.203700954198
722.9856000000001 2033.881854965129 820.5034233783456
723.2904000000001 2033.8412337537 820.803151788746
723.5952000000001 2033.7795884997495 821.1028892841202
723.9000000000001 2033.751171888211 821.40263096758
724.2048000000001 2033.6936140934097 821.702381134358
724.5096000000001 2033.6732878996002 822.0021342970844
724.8144000000001 2033.7021902612637 822.3018831998093
725.1192000000001 2033.7033369558014 822.6016319335221
725.4240000000001 2033.7013916957803 822.9013809539482
725.7288000000001 2033.7584936974238 823.2011215582968
726.0336000000001 2033.8279865612897 823.5008519209567
726.3384000000001 2033.9260177318874 823.800567837212
726.6432000000001 2034.1524139350872 824.1002503958167
726.9480000000001 2034.5125392498267 824.399879908164
727.2528000000001 2034.872890004533 824.6994563598404
727.5576000000001 2035.2945365635924 824.9989707490596
727.8624000000001 2035.806307647638 825.2984098448665
728.1672000000001 2036.48207711062 825.5977495772667
728.472 2037.3642878185112 825.8969596908653
728.7768 2038.3639097399898 826.1960230706118
729.0816 2039.4695966723757 826.4949243148346
729.3864 2040.732135828799 826.7936406379117
729.6912 2041.8735306219098 827.0921899803944
729.996 2043.0395225842278 827.3905689364848
730.3008 2044.1779977283497 827.6887817147641
730.6056 2045.2901012843904 827.9868323431895
730.9104 2046.455245642547 828.2847132772084
731.2152 2047.8619213137663 828.5823895969131
731.52 2049.2033344121714 828.8798710570313
731.8248 2050.3639675891263 829.1771841241922
732.1296 2051.4463158390545 829.474340328229
732.4344 2052.4053935082175 829.771357672818
732.7392 2053.303386535872 830.06824511965
733.044 2053.9017170725906 830.3650460789815
733.3488 2054.306014215017 830.6617886264802
733.6536 2054.555052340381 830.9584952050192
733.9584 2054.6874234326183 831.2551826685467
734.2632 2054.7084774802906 831.5518670919971
734.568 2054.5199874684545 831.8485787344821
734.8728 2054.0636949603418 832.1453562888956
735.1776 2053.2212695838434 832.442255609505
735.4824 2052.1503214840395 832.7393098718649
735.7872 2050.9193509500083 833.0365424274588
736.092 2049.453318414372 833.3339876019952
736.3968 2047.7845384631503 833.6316751704625
736.7016 2045.9956537470841 833.9296230174599
737.0064 2044.0981560261648 834.2278474438177
737.3112 2042.0410714950328 834.5263722915837
737.616 2039.8424028023628 834.825218907951
737.9208 2037.5806487420944 835.1243972498618
738.2256 2035.2969357594866 835.4239112860151
738.5304 2032.9561580952998 835.7237701873361
738.8352 2030.6208195601373 836.0239739447919
739.14 2028.3156939304884 836.3245188756546
739.4448 2026.050405471599 836.6253998400935
739.7496 2023.8919367942376 836.926601692286
740.0544 2021.7516548708943 837.2281224050458
740.3592 2019.66304998685 837.5299549310229
740.664 2017.686320485897 837.8320831626567
740.9688 2015.7602674560678 838.1345000769305
741.2736 2014.1844931470864 838.4371535836347
741.5784 2012.688709159682 838.7400320154685
741.8832 2011.331575786196 839.0431148126257
742.188 2010.1476069741957 839.3463761243249
742.4928 2009.1117015862044 839.6497937986726
742.7976 2008.175497553492 839.9533529252244
743.1024 2007.3519280689677 840.2570365949765
743.4072 2006.6424999722672 840.5608276290089
743.712 2006.0452311392237 840.8647091121068
744.0168 2005.5388978228248 841.1686673153915
744.3216 2005.248034087699 841.4726696081939
744.6264 2005.0751466279698 841.7766981135719
744.9312 2004.931095323753 842.0807484629439
745.236 2004.833516365334 842.3848136110092
745.5408 2004.7687903360913 842.6888885761317
745.8456 2004.731538127063 842.9929691916187
746.1504 2004.7067942646208 843.2970535603374
746.4552 2004.6651602254437 843.6011442444552
746.76 2004.6654588427514 843.9052348832753
747.0648 2004.7335935537615 844.2093151869925
747.3696 2004.7458319463458 844.5133936343876
747.6744 2004.583135267088 844.8174967615042
747.9792 2004.3648747438651 845.1216330032042
748.284 2004.276042001337 845.4257827247123
748.5888 2004.2951602202684 845.7299295450505
748.8936 2004.3128579147622 846.0340736798311
749.1984 2004.3358831846117 846.3382143206859
749.5032 2004.1964724989268 846.6423761173784
749.808 2004.00498414843 846.9465669775917
750.1128 2004.0141573689784 847.2507564453948
750.4176 2004.0202810915152 847.5549449836805
750.7224 2003.9974271678097 847.8591369909833
751.0272 2003.8386850301026 848.163353096079
751.332 2003.8672976152568 848.4675648573696
751.6368 2003.9584211155452 848.7717627856183
751.9416 2004.1319999957425 849.0759343671316
752.2464 2004.288424364123 849.3800822096226
752.5512 2004.3937382728855 849.6842140717214
752.856 2004.595357469819 849.9883153446932
753.1608 2004.8554240100636 850.2923771701493
753.4656 2005.2504689432876 850.5963790938198
753.7704 2005.745629326468 850.9003059682384
754.0752 2006.2667725728297 851.2041538953106
754.38 2006.810668956135 851.5079194719193
754.6848 2007.3815447202458 851.8115986611613
754.9896 2007.952152306561 852.1151915527049
755.2944 2008.4967936173584 852.418702119382
755.5992 2009.0759448470715 852.7221251938375
755.904 2009.7107203780115 853.0254524308467
756.2088 2010.404787843584 853.3286749478672
756.5136 2011.1053971740494 853.6317918311776
756.8184 2011.804638437611 853.9348033604051
757.1232 2012.47469410095 854.2377140016106
757.428 2013.1539680648166 854.5405224353768
757.7328 2013.8490832673608 854.8432263495207
758.0376 2014.4926371594213 855.1458335612599
758.3424 2015.136382130562 855.4483441036756
758.6472 2015.6826259752856 855.7507726666569
758.952 2016.1844804370405 856.0531259512471
759.2568 2016.6986756091958 856.3554021451936
759.5616 2016.9235965948515 856.6576446302481
759.8664 2017.175173123153 856.9598494204529
760.1712 2017.388648373008 857.2620222320684
760.476 2017.5658997362325 857.5641684965743
760.7808 2017.862271088676 857.8662703836725
761.0856 2018.2858806648965 858.1683088638699
761.3904 2018.5329738114453 858.4703103708599
761.6952 2018.601234663177 858.772301665392
762.0 2018.6704993844448 859.0742825979839
762.3048 2018.7408916231254 859.3762530006887
762.6096 2018.7151320905684 859.6782272566446
762.9144 2018.6435085628177 859.9802122269547
763.2192 2018.553154111377 860.2822107147123
763.524 2018.4520610738853 860.5842243278945
763.8288 2018.307256074582 860.8862596092746
764.1336 2018.1590007917011 861.1883170783644
764.4384 2018.001729381875 861.4903980880704
764.7432 2017.8018947110943 861.7925090146176
765.048 2017.5696118637206 862.0946547232045
765.3528 2017.4340192534783 862.3968207391348
765.6576 2017.3604016609304 862.6989977817188
765.9624 2017.1901606571848 863.0012003265704
766.2672 2016.9863054052082 863.3034334148002
766.572 2016.684529049858 863.6057117291418
766.8768 2016.39097028316 863.9080340510448
767.1816 2016.1117856751519 864.2103982375603
767.4864 2015.8228491758946 864.5128057632262
767.7912 2015.5634622577377 864.8152522063251
768.096 2015.4058344734635 865.1177223041947
768.4008 2015.1885718202775 865.4202250121419
768.7056 2014.9345837941246 865.7227658513846
769.0104 2014.6465809278254 866.0253499402123
769.3152 2014.397572305339 866.327971432802
769.62 2014.1100614793284 866.6306361241011
769.9248 2013.8265626195666 866.9333434233866
770.2296 2013.544355605917 867.236093148419
770.5344 2013.2690918141873 867.5388842668435
770.8392 2013.0076086500655 867.841714716853
771.144 2012.7338377327483 868.1445863576888
771.4488 2012.4844212076775 868.4474955348114
771.7536 2012.2508401804291 868.7504398734732
772.0584 2011.9549635073042 869.053428762915
772.3632 2011.6522896792453 869.3564632401592
772.668 2011.4182471018237 869.6595329775837
772.9728 2011.2071728957644 869.9626345218777
773.2776 2011.02012923941 870.2657642574466
773.5824 2010.944761425418 870.5689053539568
773.8872 2010.8326210734274 870.8720633560756
774.192 2010.8748458805248 871.1752149924138
774.4968 2010.940908787778 871.4783566696933
774.8016 2011.0441797808842 871.7814827800637
775.1064 2011.2238013060924 872.0845818183727
775.4112 2011.4678916238465 872.387644075811
775.716 2011.7606776649466 872.690662226413
776.0208 2012.069071979161 872.9936339327473
776.3256 2012.3808770711196 873.2965586956219
776.6304 2012.764145799175 873.5994257758371
776.9352 2013.2942309910613 873.9022131134335
777.24 2013.9392761019467 874.2049034711983
777.5448 2014.6821744425602 874.5074822142543
777.8496 2015.5658576699855 874.8099282979088
778.1544 2016.5623639329665 875.1122249245358
778.4592 2017.6545658426264 875.4143579111828
778.764 2018.8050808020625 875.7163187125485
779.0688 2019.8530013454988 876.0181228535399
779.3736 2020.756485539283 876.3197920573072
779.6784 2021.8023916083546 876.6213052034634
779.9832 2023.0480412553866 876.922632699187
780.288 2024.3668311185597 877.2237638927184
780.5928 2025.692016332048 877.5246980895682
780.8976 2027.0105258136953 877.8254365377592
781.2024 2028.3250051224297 878.1259800889458
781.5072 2029.5993225346947 878.4263349389064
